Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP
2025-05-22,金山办公,EQ,284.7,284.16,287.89,281.8,282.0,282.0,283.8966666666667
2025-05-23,金山办公,EQ,282.0,282.12,285.28,279.36,279.36,279.36,281.3333333333333
2025-05-26,金山办公,EQ,279.36,279.25,286.94,276.62,285.91,285.91,283.1566666666667
2025-05-27,金山办公,EQ,285.91,284.51,285.7,277.77,278.5,278.5,280.6566666666667
2025-05-28,金山办公,EQ,278.5,278.21,280.68,275.37,275.6,275.6,277.21666666666664
2025-05-29,金山办公,EQ,275.6,275.1,287.99,275.1,286.3,286.3,283.13000000000005
2025-05-30,金山办公,EQ,286.3,283.96,286.29,280.11,281.79,281.79,282.73
2025-06-03,金山办公,EQ,281.79,279.0,283.6,278.62,279.23,279.23,280.48333333333335
2025-06-04,金山办公,EQ,279.23,280.3,287.88,278.18,286.83,286.83,284.2966666666666
2025-06-05,金山办公,EQ,286.83,288.18,292.19,286.2,291.68,291.68,290.0233333333333
2025-06-06,金山办公,EQ,291.68,290.81,292.88,286.0,286.77,286.77,288.55
2025-06-09,金山办公,EQ,286.77,286.43,299.94,286.43,293.44,293.44,293.27
2025-06-10,金山办公,EQ,293.44,292.5,293.0,278.0,279.27,279.27,283.42333333333335
2025-06-11,金山办公,EQ,279.27,279.7,283.01,276.18,279.85,279.85,279.68
2025-06-12,金山办公,EQ,279.85,278.0,279.0,272.2,274.87,274.87,275.3566666666667
2025-06-13,金山办公,EQ,274.87,273.02,274.39,269.0,270.75,270.75,271.38
2025-06-16,金山办公,EQ,270.75,268.0,276.66,267.0,276.0,276.0,273.22
2025-06-17,金山办公,EQ,276.0,274.6,277.47,272.31,273.48,273.48,274.42
2025-06-18,金山办公,EQ,273.48,272.99,276.0,270.21,273.91,273.91,273.3733333333334
2025-06-19,金山办公,EQ,273.91,273.0,277.46,269.5,270.3,270.3,272.42
2025-06-20,金山办公,EQ,270.3,270.3,272.36,261.01,261.22,261.22,264.86333333333334
2025-06-23,金山办公,EQ,261.22,259.5,264.85,258.89,262.51,262.51,262.0833333333333
2025-06-24,金山办公,EQ,262.51,263.88,269.5,262.66,268.57,268.57,266.91
2025-06-25,金山办公,EQ,268.57,268.9,280.96,266.94,278.96,278.96,275.61999999999995
2025-06-26,金山办公,EQ,278.96,278.96,282.96,276.28,276.88,276.88,278.70666666666665
